INVOICE_NO,vcurr Net Revenue,INVOICE_DATE,$ Net Revenue,$ Gross Revenue,vcurr Gross Revenue,Sum of TONS_QTY
VKR-138362,182196,2024-11-15 00:00:00,198230,198229.5,182196.23161764705,116.2685520232236
VKR-138363,40519,2024-11-15 00:00:00,44085,44968.7635,41331.584099264706,21.5772393554179
VKR-138364,40519,2024-11-15 00:00:00,44085,44968.7635,41331.584099264706,21.426814517754803
VKR-138365,40519,2024-11-15 00:00:00,44085,44968.7635,41331.584099264706,21.5065243049349
VKR-138367,10161,2024-11-15 00:00:00,11055,11055.2317,10161.058547794117,4.3103068551620005
VKR-138368,38492,2024-11-15 00:00:00,41879,41878.8893,38491.62619485294,18.1684246560124
VKR-138369,2441,2024-11-15 00:00:00,2656,2656.2422,2441.399080882353,1.2121258185036
VKR-138370,1683,2024-11-15 00:00:00,1832,1831.5494,1683.409375,4.6320943542874
VKR-138371,31308,2024-11-15 00:00:00,34063,34062.8209,31307.739797794115,13.0063302969985
VKR-138372,44895,2024-11-15 00:00:00,48846,48846.1492,44895.35772058823,21.463945589163
VKR-138373,544,2024-11-15 00:00:00,592,591.8718,543.9998161764705,0.0384011300442
VKR-138374,4977,2024-11-15 00:00:00,5415,5414.9739,4976.998069852941,1.5598769448878
VKR-138375,420,2024-11-15 00:00:00,457,456.9598,419.9998161764705,0.00045359237000000004
VKR-138376,29550,2024-11-15 00:00:00,32150,32149.993300000002,29549.62619485294,14.0089417997991
VKR-138377,13298,2024-11-15 00:00:00,14468,14468.3272,13298.094852941174,6.8580036556646995
VKR-138378,38721,2024-11-15 00:00:00,42129,42128.8398,38721.36011029412,22.489794629078702
VKR-138379,1985,2024-11-15 00:00:00,2159,2159.3802,1984.7244485294116,0.6479884520109002
VKR-138380,11182,2024-11-15 00:00:00,12167,12166.5553,11182.495680147058,5.9954932281860005
VKR-138381,44415,2024-11-15 00:00:00,48324,48323.5014,44414.982904411765,21.463850334765297
VKR-138382,7192,2024-11-18 00:00:00,7825,7824.8321,7191.941268382352,3.2782390638536
VKR-138383,10987,2024-11-18 00:00:00,11954,11953.742599999998,10986.89577205882,4.9558640520697
VKR-138384,27180,2024-11-19 00:00:00,29572,29571.5126,27179.69908088235,10.7637968352607
VKR-138385,28654,2024-11-19 00:00:00,31175,31175.4678,28653.922610294114,13.2369548016013
VKR-138386,10788,2024-11-19 00:00:00,11737,11737.248099999999,10787.911856617646,4.8803590661595
VKR-138387,11524,2024-11-19 00:00:00,12538,12538.252,11524.128676470587,5.098355559181501
VKR-138388,22890,2024-11-19 00:00:00,24904,24904.021099999998,22889.72527573529,12.740253012756503
VKR-138389,37327,2024-11-20 00:00:00,40612,40612.3044,37327.4856617647,21.8857638136445
VKR-138390,57397,2024-11-20 00:00:00,62448,62447.5584,57396.65294117647,24.2481772028496
VKR-138391,42853,2024-11-20 00:00:00,46624,46623.6109,42852.583547794115,24.6119764272844
VKR-138392,42853,2024-11-20 00:00:00,46624,46623.6109,42852.583547794115,24.691976513581302
VKR-138393,38640,2024-11-20 00:00:00,42040,42040.3039,38639.98520220588,21.8559990823251
VKR-138394,36309,2024-11-20 00:00:00,39504,39504.1768,36308.98602941176,20.9557452337387
VKR-138395,4032,2024-11-20 00:00:00,4387,4386.8143,4031.9984375,1.5778800260531
VKR-138396,33559,2024-11-20 00:00:00,36512,36511.6612,33558.51213235294,19.4732148597833
VKR-138397,14629,2024-11-20 00:00:00,15916,15915.9107,14628.594393382353,5.885556045469101
VKR-138398,12379,2024-11-20 00:00:00,13469,13468.890900000002,12379.495312500001,5.9746824102504
VKR-138399,50706,2024-11-20 00:00:00,55168,55168.1068,50705.98051470588,16.8355933719281
VKR-138400,50706,2024-11-20 00:00:00,55168,55168.1068,50705.98051470588,16.8442388425003
VKR-138401,28822,2024-11-20 00:00:00,31359,31358.868,28822.48897058823,15.391250939603
VKR-138402,43234,2024-11-20 00:00:00,47038,47038.3019,43233.73336397058,23.084871531129103
VKR-138403,1881,2024-11-21 00:00:00,2047,2047.0712,1881.4992647058823,0.00045359237000000004
VKR-138404,35266,2024-11-21 00:00:00,38370,38369.9372,35266.48639705882,11.5346679962283
VKR-138405,40519,2024-11-21 00:00:00,44085,44968.7635,41331.584099264706,21.514117441208697
VKR-138406,47558,2024-11-21 00:00:00,51743,51742.9481,47557.85670955882,23.6816539404907
VKR-138407,40519,2024-11-21 00:00:00,44085,44968.7635,41331.584099264706,21.5595401811405
VKR-138408,8740,2024-11-21 00:00:00,9509,9508.6345,8739.553768382353,4.2323706141486
VKR-138409,929,2024-11-21 00:00:00,1010,1010.262,928.5496323529411,0.2759293105184
VKR-138410,40519,2024-11-21 00:00:00,44085,44968.7636,41331.584191176466,21.533535730568403
VKR-138411,42378,2024-11-21 00:00:00,46107,46107.2463,42377.98373161764,14.480845693776
VKR-138412,40519,2024-11-21 00:00:00,44085,44968.7636,41331.584191176466,21.5125389397611
VKR-138413,1562,2024-11-21 00:00:00,1700,1699.9666,1562.469301470588,0.542995426127
VKR-138414,40519,2024-11-21 00:00:00,44085,44968.7635,41331.584099264706,21.5282559153816
VKR-138415,40519,2024-11-21 00:00:00,44085,44968.7635,41331.584099264706,21.5433832209211
VKR-138416,40519,2024-11-21 00:00:00,44085,44968.7636,41331.584191176466,21.4655286265343
VKR-138417,64189,2024-11-21 00:00:00,69838,69837.7412,64189.10036764706,24.8210190069226
VKR-138418,133974,2024-11-22 00:00:00,145764,145763.656,133973.94852941175,62.6302427597385
VKR-138419,12794,2024-11-22 00:00:00,13920,13919.8123,12793.945128676469,21.017610697082997
VKR-138420,9763,2024-11-22 00:00:00,10622,10622.2111,9763.061672794118,3.1198582160207
VKR-138421,40296,2024-11-22 00:00:00,43842,43841.9622,40295.92113970588,18.147414257434
VKR-138422,3446,2024-11-22 00:00:00,3749,3748.924,3445.7022058823527,1.3682341685628
VKR-138423,0,2024-11-25 00:00:00,0,0,0,0
VKR-138424,40519,2024-11-25 00:00:00,44085,44968.7636,41331.584191176466,21.5335311946447
VKR-138425,40519,2024-11-25 00:00:00,44085,44968.7635,41331.584099264706,21.4833865581412
VKR-138426,40519,2024-11-25 00:00:00,44085,44968.763600000006,41331.58419117647,21.582247015182702
VKR-138427,36309,2024-11-25 00:00:00,39504,39504.1768,36308.98602941176,20.9677472878489
VKR-138428,11,2024-11-25 00:00:00,12,12.1421,11.16001838235294,0.016329325319999997
VKR-138429,31032,2024-11-25 00:00:00,33763,33763.2382,31032.388051470585,16.828907420394298
VKR-138430,34956,2024-11-25 00:00:00,38032,38032.1134,34955.98658088235,11.228588400876001
VKR-138431,14458,2024-11-25 00:00:00,15731,15730.842,14458.494485294117,7.5476137435468
VKR-138432,44754,2024-11-25 00:00:00,48692,48691.925299999995,44753.60781249999,21.437310645196597
VKR-138433,1368,2024-11-25 00:00:00,1489,1488.8584,1368.4360294117646,0.5434127311074001
VKR-138434,5838,2024-11-25 00:00:00,6352,6351.7416,5837.997794117647,3.0442489038654
VKR-138435,37174,2024-11-25 00:00:00,40446,40445.8405,37174.48575367647,19.1338642640915
VKR-138444,38162,2024-11-26 00:00:00,41521,41520.5121,38162.23538602941,22.6582860508389
VKR-138445,42029,2024-11-26 00:00:00,45727,45727.3984,42028.85882352941,21.183589217113397
VKR-138446,42267,2024-11-26 00:00:00,45987,45986.8012,42267.28051470588,21.586878193280402
VKR-138447,46100,2024-11-26 00:00:00,50157,50157.0527,46100.23226102941,15.849796538283401
VKR-138448,10967,2024-11-26 00:00:00,11932,11932.0914,10966.995772058823,20.1620311610179
VKR-138449,8248,2024-11-26 00:00:00,8974,8974.0477,8248.205606617646,2.5919538080436006
VKR-138450,27121,2024-11-26 00:00:00,29508,29508.1807,27121.48961397059,9.558538405238902
VKR-138452,2905,2024-11-27 00:00:00,3160,3160.1601,2904.5589154411764,5.1499834427349
VKR-138453,36882,2024-11-27 00:00:00,40128,40127.927,36882.28584558824,21.1007451066566
VKR-138454,3191,2024-11-27 00:00:00,3472,3471.7308,3190.9290441176468,1.4950359155963002
VKR-138455,44658,2024-11-27 00:00:00,48588,48587.8853,44657.9828125,20.7862423009934
VKR-138456,289,2024-11-27 00:00:00,314,314.4319,288.99990808823526,0.0977809072009
VKR-138457,44658,2024-11-27 00:00:00,48588,48587.8853,44657.9828125,20.7592354112836
VKR-138458,65559,2024-11-27 00:00:00,71329,71328.5726,65559.34981617646,24.0221748044971
VKR-138459,44658,2024-11-27 00:00:00,48588,48587.8853,44657.9828125,20.7892405465591
VKR-138460,0,2024-11-27 00:00:00,0,0.0104,0.009558823529411764,0.00045359237000000004
VKR-138461,3193,2024-11-27 00:00:00,3474,3474.0029,3193.017371323529,1.3732372924039
VKR-138462,29085,2024-11-27 00:00:00,31644,31644,29084.55882352941,8.659713372618
VKR-138463,200,2024-11-27 00:00:00,218,218.1192,200.47720588235293,0.0192005650221
VKR-138464,200,2024-11-27 00:00:00,218,218.1192,200.47720588235293,0.0192005650221
VKR-138465,29085,2024-11-27 00:00:00,31644,31644,29084.55882352941,8.650187932847999
VKR-138466,29085,2024-11-27 00:00:00,31644,31644,29084.55882352941,8.669783123232001
VKR-138467,29085,2024-11-27 00:00:00,31644,31644,29084.55882352941,8.699992375074
VKR-138468,29085,2024-11-27 00:00:00,31644,31644,29084.55882352941,8.669783123232001
VKR-138469,32448,2024-11-28 00:00:00,35303,35303.4104,32447.9875,15.6989906830295
VKR-138470,32448,2024-11-28 00:00:00,35303,35303.4104,32447.9875,15.582988970325701
VKR-138471,34476,2024-11-28 00:00:00,37510,37509.8736,34475.98676470588,16.6491124767737
VKR-138472,32448,2024-11-28 00:00:00,35303,35303.4104,32447.9875,15.853987731782201
VKR-138473,32448,2024-11-28 00:00:00,35303,35303.4104,32447.9875,16.1159917565416
VKR-138474,44658,2024-11-28 00:00:00,48588,48587.8853,44657.9828125,20.8392445694279
VKR-138475,44658,2024-11-28 00:00:00,48588,48587.8853,44657.9828125,20.799246794241302
VKR-138476,8220,2024-11-28 00:00:00,8943,8943.3566,8219.996874999999,15.3377406477141
VKR-138477,20280,2024-11-28 00:00:00,22064,22064.4464,20279.822058823527,15.387350045221
VKR-138478,2741,2024-11-28 00:00:00,2982,2982.2069,2740.998988970588,5.1713930025989
VKR-138479,5609,2024-11-28 00:00:00,6102,6102.4693,5608.887224264705,8.312179970571401
VKR-138480,1850,2024-11-28 00:00:00,2013,2012.7992,1849.999264705882,0.00045359237000000004
VKR-138481,26791,2024-11-28 00:00:00,29148,29148.3248,26790.739705882348,13.4868796615476
VKR-138482,1120,2024-11-28 00:00:00,1219,1218.5595,1119.9995404411764,0.0768022600884
VKR-138483,57391,2024-11-29 00:00:00,62442,62441.76,57391.32352941176,23.8454461452977
VKR-138484,52185,2024-11-29 00:00:00,56778,56777.76,52185.44117647059,23.5135253926265
VKR-138485,52185,2024-11-29 00:00:00,56778,56777.76,52185.44117647059,23.327525305384302
VKR-138486,52185,2024-11-29 00:00:00,56778,56777.76,52185.44117647059,23.519526419681604
VKR-138487,1040,2024-11-29 00:00:00,1132,1131.5196,1039.9996323529413,0.0362873896
VKR-138488,5293,2024-11-29 00:00:00,5759,5759.216899999999,5293.397886029411,6.1245221137562
VKR-138489,8595,2024-11-29 00:00:00,9351,9350.8876,8594.565808823529,12.8385918385725
VKR-138490,17829,2024-11-29 00:00:00,19398,19397.9446,17828.99319852941,9.146749108058101
VKR-138491,4780,2024-11-29 00:00:00,5201,5200.638,4779.998161764705,0.08890410452
VKR-138492,4338,2024-11-29 00:00:00,4720,4719.710300000001,4337.969025735294,1.7279782772098002
VKR-138493,2050,2024-11-29 00:00:00,2230,2230.3991,2049.9991727941174,0.00045359237000000004
VKR-138494,5122,2024-11-29 00:00:00,5572,5572.4619,5121.748069852941,2.4759475594161
VKR-138495,13077,2024-11-29 00:00:00,14228,14227.896999999999,13077.111213235292,6.194493272752401
VKR-138496,2050,2024-11-29 00:00:00,2230,2230.3991,2049.9991727941174,0.00045359237000000004
VKR-138497,11504,2024-11-29 00:00:00,12516,12516.4076,11504.051102941175,5.617142760521601
VKR-138498,2067,2024-11-29 00:00:00,2248,2248.4055,2066.5491727941176,2.5405300410566998
VKR-138499,38077,2024-11-29 00:00:00,41428,41428.1096,38077.30661764706,19.5884953606188
VKR-138500,601,2024-11-29 00:00:00,654,654.3576,601.4316176470588,0.057601695066299995
VKR-138501,2600,2024-11-29 00:00:00,2829,2828.7989,2599.998988970588,0.09071847399999998
VKR-138502,26158,2024-11-29 00:00:00,28459,28459.3642,26157.503860294117,12.2026825513747
VKR-138503,9425,2024-11-29 00:00:00,10254,10254.4559,9425.051378676471,10.996371787054501
VKR-138504,4170,2024-11-29 00:00:00,4537,4537.0095,4170.045496323529,6.0913554396617995
VKR-138505,7974,2024-11-29 00:00:00,8676,8676.0813,7974.339430147058,11.6824574622217
VKR-138506,1903,2024-11-29 00:00:00,2071,2071.0072,1903.4992647058823,2.0226182729907
VKR-138507,1875,2024-11-28 00:00:00,2040,2039.9992,1874.9992647058823,0.00045359237000000004
VKR-138508,17245,2024-12-02 00:00:00,18210,18210.4376,17244.732575757575,6.551461396095
VKR-138509,38162,2024-12-02 00:00:00,40299,40299.3231,38162.23778409091,22.5958898844217
VKR-138510,14595,2024-12-02 00:00:00,15412,15412.3151,14594.995359848484,7.5506119891125
VKR-138511,18603,2024-12-02 00:00:00,19645,19645.1169,18603.330397727274,8.352595050738401
VKR-138512,20553,2024-12-02 00:00:00,21704,21703.9611,20552.99346590909,8.315922107623901
VKR-138513,2863,2024-12-02 00:00:00,3023,3022.8118999999997,2862.5112689393936,0.9699846036265
VKR-138514,1250,2024-12-02 00:00:00,1320,1319.9996,1249.9996212121212,0.00045359237000000004
VKR-138515,3216,2024-12-02 00:00:00,3396,3396.2533,3216.148958333333,1.536997745745
VKR-138516,29966,2024-12-03 00:00:00,31644,31644,29965.90909090909,8.609908930392
VKR-138517,29966,2024-12-03 00:00:00,31644,31644,29965.90909090909,8.6398505627357
VKR-138518,29966,2024-12-03 00:00:00,31644,31644,29965.90909090909,8.65998552804
VKR-138519,29966,2024-12-03 00:00:00,31644,31644,29965.90909090909,8.639846026812
VKR-138520,29966,2024-12-03 00:00:00,31644,31644,29965.90909090909,8.619978681006
VKR-138521,44754,2024-12-03 00:00:00,47260,47259.8129,44753.61070075757,21.4584616574097
VKR-138522,6724,2024-12-03 00:00:00,7101,7100.5153,6723.972821969696,3.4640803937663
VKR-138523,38162,2024-12-03 00:00:00,40299,40299.3231,38162.23778409091,22.5758864609047
VKR-138524,13775,2024-12-03 00:00:00,14546,14545.9307,13774.555587121213,6.9149975369552
VKR-138525,45558,2024-12-03 00:00:00,48109,48109.153399999996,45557.91041666666,17.8391664905531
VKR-138526,1790,2024-12-03 00:00:00,1890,1890.1074,1789.8744318181818,0.6505104255881
VKR-138527,17442,2024-12-03 00:00:00,18419,18419.1263,17442.354450757575,8.4401338422247
VKR-138528,10790,2024-12-03 00:00:00,11394,11394.0252,10789.79659090909,6.0225046538195
VKR-138529,44658,2024-12-04 00:00:00,47159,47158.8329,44657.98570075758,20.7892541543302
VKR-138530,503,2024-12-04 00:00:00,531,530.8556,502.70416666666665,0.0349991872692
VKR-138531,871,2024-12-04 00:00:00,920,920.1921,871.394034090909,1.1261428488464
VKR-138532,44658,2024-12-04 00:00:00,47159,47158.8329,44657.98570075758,20.768243755751797
VKR-138533,42928,2024-12-04 00:00:00,45332,45332.4815,42928.48626893939,23.655064355761304
VKR-138534,44658,2024-12-04 00:00:00,47159,47158.8329,44657.98570075758,20.714239048179603
VKR-138535,44658,2024-12-04 00:00:00,47159,47158.8329,44657.98570075758,20.7322421293449
VKR-138536,38162,2024-12-04 00:00:00,40299,40299.3231,38162.23778409091,22.571890312125
VKR-138537,44658,2024-12-05 00:00:00,47159,47158.8329,44657.98570075758,20.7322421293449
VKR-138538,44658,2024-12-05 00:00:00,47159,47158.8329,44657.98570075758,20.723251928571504
VKR-138539,44658,2024-12-05 00:00:00,47159,47158.8329,44657.98570075758,20.7202446111584
VKR-138540,44658,2024-12-05 00:00:00,47159,47158.8329,44657.98570075758,20.725243199075802
VKR-138541,36233,2024-12-05 00:00:00,38262,38261.5859,36232.562405303026,16.4583315259517
VKR-138542,22623,2024-12-05 00:00:00,23890,23889.835900000002,22622.95066287879,10.9443538140629
VKR-138543,22932,2024-12-05 00:00:00,24216,24216.1843,22931.99270833333,11.940873571334402
VKR-138544,1237,2024-12-05 00:00:00,1306,1306.3046,1237.0308712121212,0.5419929869893
VKR-138545,52415,2024-12-06 00:00:00,55350,55350.4,52415.15151515151,22.5598338269304
VKR-138546,56727,2024-12-06 00:00:00,59904,59903.520000000004,56726.818181818184,24.9938195561978
VKR-138547,53767,2024-12-06 00:00:00,56778,56777.76,53766.818181818184,23.6755213716483
VKR-138548,53767,2024-12-06 00:00:00,56778,56777.76,53766.818181818184,23.7135097326358
VKR-138549,53767,2024-12-06 00:00:00,56778,56777.76,53766.818181818184,23.7715241967588
VKR-138550,29966,2024-12-06 00:00:00,31644,31644,29965.90909090909,8.594940382182
VKR-138551,29966,2024-12-06 00:00:00,31644,31644,29965.90909090909,8.560920954432
VKR-138552,29966,2024-12-06 00:00:00,31644,31644,29965.90909090909,8.569902083358
VKR-138553,29966,2024-12-06 00:00:00,31644,31644,29965.90909090909,8.579971833972
VKR-138554,29966,2024-12-06 00:00:00,31644,31644,29965.90909090909,8.550034737552
VKR-138555,1138,2024-12-07 00:00:00,1201,1201.3052,1137.599621212121,0.43199230134059996
VKR-138556,7723,2024-12-09 00:00:00,8155,8155.2742,7722.797537878788,3.7210812946846
VKR-138557,42029,2024-12-09 00:00:00,44382,44382.4779,42028.861647727266,21.169709290591403
VKR-138558,7135,2024-12-09 00:00:00,7534,7534.2936,7134.7477272727265,2.8242475325679997
VKR-138559,2940,2024-12-09 00:00:00,3105,3104.639,2939.999053030303,1.5041259066911
VKR-138560,6826,2024-12-09 00:00:00,7208,7208.306500000001,6826.047821969697,2.2528662959264
VKR-138561,7875,2024-12-09 00:00:00,8316,8315.9973,7874.997443181819,2.8961691387552
VKR-138567,4719,2024-12-10 00:00:00,4983,4982.7448,4718.508333333333,1.5290825588885
VKR-138568,5565,2024-12-10 00:00:00,5877,5876.6381,5564.998200757575,3.0082518133822
VKR-138569,31803,2024-12-10 00:00:00,33584,33583.8371,31802.876041666663,15.1385500943523
VKR-138570,361,2024-12-10 00:00:00,381,380.7691,360.5767992424242,0.00045359237000000004
VKR-138571,29077,2024-12-10 00:00:00,30705,30705.2225,29076.91524621212,13.625397699498201
VKR-138572,9642,2024-12-10 00:00:00,10182,10181.7665,9641.824337121212,4.5197032368488
VKR-138573,361,2024-12-10 00:00:00,381,380.7691,360.5767992424242,0.00045359237000000004
VKR-138574,12862,2024-12-11 00:00:00,13583,13582.5317,12862.245928030303,23.8876619871736
VKR-138575,1849,2024-12-11 00:00:00,1952,1952.4826,1848.941856060606,0.5556687969448001
VKR-138576,42572,2024-12-11 00:00:00,44956,44956.1417,42572.10388257576,21.5438957802992
VKR-138577,365,2024-12-11 00:00:00,386,385.846,365.3844696969697,0.0384011300442
VKR-138578,44658,2024-12-11 00:00:00,47159,47158.8329,44657.98570075758,20.7572441407793
VKR-138579,44658,2024-12-11 00:00:00,47159,47158.8329,44657.98570075758,20.737245253186
VKR-138580,44658,2024-12-11 00:00:00,47159,47158.8329,44657.98570075758,20.7222449535101
VKR-138581,44658,2024-12-11 00:00:00,47159,47158.8329,44657.98570075758,20.7292484197029
VKR-138582,44658,2024-12-12 00:00:00,47159,47158.8329,44657.98570075758,20.7612448254827
VKR-138583,44658,2024-12-12 00:00:00,47159,47158.8329,44657.98570075758,20.7332445684826
VKR-138584,19018,2024-12-12 00:00:00,20083,20083.0543,19018.043844696967,9.165623086573799
VKR-138586,29077,2024-12-12 00:00:00,30705,30705.2225,29076.91524621212,13.605353452667899
VKR-138587,40519,2024-12-12 00:00:00,42789,43646.1556,41331.58674242424,21.531226945405102
VKR-138588,40519,2024-12-12 00:00:00,42789,43646.1556,41331.58674242424,21.4192440610995
VKR-138589,40519,2024-12-12 00:00:00,42789,43646.1556,41331.58674242424,21.4672341338455
VKR-138590,40519,2024-12-12 00:00:00,42789,43646.1556,41331.58674242424,21.389238925824
VKR-138591,2985,2024-12-12 00:00:00,3152,3151.8165,2984.6747159090905,1.3410549137524
VKR-138592,56159,2024-12-13 00:00:00,59304,59304,56159.090909090904,24.046110873862
VKR-138593,12757,2024-12-13 00:00:00,13472,13471.9157,12757.495928030303,23.5484656128876
VKR-138594,40519,2024-12-13 00:00:00,42789,43646.1556,41331.58674242424,21.415229768625004
